,0
8165,"When a white cop shoots a black man, or an indigenous woman is murdered, their racial identities are in every news report"
8166,"We only heard the stories of brown skinned people being turned back, because that is what the MSM chose to report"
8167,"Thanks, but I'm perfectly aware of the difference between racist, misogynistic, anti-Semites, who carry guns and are looking to shoot anyone who isn't white and rational people"
8168,Hydro is anything but green!White nationalists comprise a small minority in the U
8169,", even among white Americans"
8170,She'll no doubt be sporting a brown shirt and one for her kid
8171,"
I returned from a trip a few months ago to all that, plus the driver ran THREE red lights getting me home"
8172,"with the prayer shirt, the black robe, long beard and a black hat, or indoors a kippa"
8173,I got hit by an RTD Light Rail Train that ran a red light and RTD refuses to pay any of my hospital bills or needed follow-up surgery
8174,"by an angry, white Trump supporter"
8175,But of course the important take away from your statement is - brown people are criminals
8176,"If any white supremacist wishes to try to convince someone of white racial superiority, you're right, talking to me would be a waste of time"
8177,"Am I a bigot, racist, intolerant white nationalist?"
8178,What about the hundred of thousands of immigrants who are waiting for their green card the right way?
8179,I luv how the stars and bars can so easily turn into a white flag!I think not
8180,"Yep, old white dead people still on voters rolls can't vote for Trump"
8181,ly/bWkcHe's gray?I've said worse things among blacks that I've worked with
8182,yet the black people I've said those things around are still after many years my friends and understand perfectly well what I meant in that context at that time
8183,""" 

Lisa Bloom also says white men are at the top of the list for gaining foreign visas to have sex with children"
8184,"

Lisa Bloom also adds the most prolific serial killers in this country (America) are white men"
8185,"is this any different than white,brown,yellow, black etc or is it just a small bit of racism leaking from the authors mind"
8186,A white South African high court judge is the subject of the latest in a series of race rows in the country after she said that black South African men regarded rape as a cultural right
8187,"So if a white person was advancing on a store full of innocent people with two butcher knives, you think the LEOs would have what, bought him Starbucks and then given him a ride home?"
8188,"Its a good thing those 'jobcreators' are well taken care of because who really cares about poor people, they all just lazy, Right, rich white people gotta stick togetherLet's accept your premise that lower class whites will not work agriculture"
8189,"Oh, they're not too good to work the fields, but white and black Americans are?"
8190,Frost knows that taking a knee to thank God for a touchdown is different than doing it to protest white supremacy in policing or the presidency of Trump
8191,(which IS fringe)I certainly hope her freedom of speech isn't infringed upon by nuns in black garb smashing her supporters with wooden crosses
8192,the black soldiers lived in tents while white soldiers
8193,"heavy equipment was delivered to less-experienced white regiments, leaving the black engineers to work with hand tools"
8194,"If I was Zuma, then Hlope will be my appointed judge to investigate and disprove State Capture, while proving that it actually is all white monopoly capital's fault after all"
8195,"If it's not about race then why are so many black players protesting?a handful of corporations (mostly established and run by white men) which own most businesses in the country and which collude to overcharge most customers

almost every brand on the shelf is owned by a few consolidated giants

limited competition between big white businesses throttles the market 

it's not just black south africans who are exploited by white monopoly capital - everyone loses except for an elite minority who stash most of the yield offshore"
8196,"

Investors worldwide and Alaskans can't profit from oil & gas exploration and prodcution under the insane tax laws and the massive amounts of red tape and outrageous permitting cost that are the worlds highest"
8197,"except for the bevy of older white men (Ailes, O'Reilly, Clinton, Weinstein, Trump) that lend some credibility to her statement"
8198,"com////salary-secrecy-discrimination-against-women/

The existence of discrimination against black men is not proof of discrimination against women"
8199,"
It was a dog-whistle siren call to his white supremacist brethren"
8200,"

And btw, while we're on the subject of B Hussein O , why do we keep calling him the first black president?!
He's the first president to have some black in him, to be sure"
8201,"
In fact, B Hussein O is just another white elite politician from a rich family, private school background, grew up around the world, extensively traveled, ivy league, out-of-touch academic as most of what people on your side detest"
8202,The folks that elected Trump would be quite happy to go back to the horse and plow days as long as they got back the white privileges they had in the 's too
8203,Poorly educated white folks in rural areas have been voting against the their self interest for a while now
8204,I am forever grateful to the men and women fighting for the rights of black people to have basic human rights
8205,Those were green lighted long ago
8206,Does he have a black friend too?
8207,"Indeed, to follow up on that white guy's emphatic proclamation that his parents ""ensured that (he) got a good education"""
8208,"

SO, WHERE OH WHERE is the Ontario teacher busily indoctrinating kids with the message that yellow kids in Vancouver are privileged?

Answer:"
8209,There are no teachers in Ontario talking about yellow kids in Vancouver being privileged
8210,"

Um, okay, and so it is okay to say it about white kids because"
8211,"""The problem is MOST black men don't act like this when confronted with the police"
8212,"

) The white supremacists/nationalists were there trying to provoke a response"
8213,"

) A white supremacists/nationalist decided to intentionally drive his car into a crowd of counter-protesters, and others from that side have praised/defended him (one going so far as to call Heather Heyer an ""animal"" that got what she deserved)"
8214,the USA has been caught using white phosphorus in Iraq against international law
8215,His deliberate evasion of specific criticism of the white supremacists speaks volumes
8216,You're off topic plus Beijing's failings aren't grounds for everyone stopping work on trying to green power grids
8217,they want a magical orange baboon to fix things?
8218,How many black students are punished for their anti white hatred postings on Facebook or Twitter?
8219,do not forget the BLM and black panther groups they are just like the KKK and white supremacist except there black so now you have the black KKK and black supremacist so there all the same but different colored people
8220,"

Unless we want to throw out a half century of civil rights progress (and, of course, the white nationalists do), ""religious"" objections should not be grounds for discrimination"
8221,"

I say that, of course, as a '"", -lb, white-haired former underground miner"
8222,The main reason that the GOP is mostly white is due to the fact that minorities are listening to the wrong voices
8223," And calling anyone a racist Islamophobic bigot who deviates even a tiny bit from their orthodoxy
Richard
-
the latest leftist buzz words now are to accuse those who disagree with you of being
white supremacists
neo-Nazis
-
""racist"" alone is so out of dateNO!"
8224,"Neo-Nazi's, white supremacists and hate groups number in the millions"
8225,"I sure hope they don't take down the big red ""Aloha"" sign on the other side"
8226,Trump hardly embraced the support of white nationalists
8227,All white girl victims and their mothers being interviewed
8228,"

Do you really think Canada will ever be more than bit player in green innovation?"
8229,"

Minnesota, a true blue state, just increased rates -% for next year"
8230,"

'Cause it's going to be tough on a number of Democratic and terrible Republican house members and senators to get elected/re-elected in red states"
8231,"

If anything a green energy economy has a better chance of distributing wealth more equally among the ppl"
8232,"The industry wants to be recognized as legitimate, yet it seems governments want to keep us in the black market"
8233,"
It is YOUR fault, dastardly Western hegemon, that white flight resulted from, and in, the complete devastation of a formerly productive country"
8234,in full clerical black suites;
8235,Trump is more angry at a black man for leaving the President's Manufacturing Council than he was about an American being murdered by his supporters
8236,so when exactly do we start hiring more white players?
8237,"According to current published USCIS guidelines, many individuals applying for employment-based green cards have their interview waived"
8238,"How dare this racist weekly rag exploit that name for a white run, mostly white staffed paper writing about stuff that % of the time caters to today's evil american ""hip"" crowd, who are direct descendants of the conquerors and continue to ""gentrify"" this city!"
8239,only liberals are unable to see how preposterous these two claims areThis unprecedented action by the white house will only make the situation worse for Trump
8240,"You may be a conservative, but you ain't no red-blooded American conservative"
8241,"

I answer both of those questions totally and unequivocally ""NO!""bowling green has been proven and shown to be fictitious, the two individuals were arrested and their plot failed"
8242,"It's ""lone wolf"" when it is a white christian"
8243,"This administration has thrown a white sheet over the heads of the gullible, and in so doing, won an inconceivable victory over decency, rationality, and the admirable foundation of our nation, that ""all men are created equal"""
8244,probably wore his pink-earred hat
8245,There is no affirmative action legislation for poor white kids hoping to attend premier universities
8246,Wow - this move was supposed to be red meat for the Trump base
8247,"Natives today have the same social values as they have had for , years, but in blue jeans and trucks"
8248,"And refusing to acknowledge ongoing white supremacist social, economic, political, judicial and educational policies and practices--those implemented openly as well as less so--to say nothing of the fact that the areas being overrun by so-called ""survivalists"" are hotbeds of open white supremacist ideologies, is symptomatic of another type of disorder"
8249,I doubt you would survive being black in this country
8250,Even though you may have been demeaned and physically abused just as much as any black man?
8251,Of course it's a crisis but it is not the doing of the white man
8252,"

One might hope that even Conservatives could be antifascists, although the ones on here seem more concerned about violent opposition to white supremos than about white supremacy itself"
8253,"""We're talking about white supremacists, not communists"
8254,"Charles Dalton, While you choose to be a white apologist, while cubby holing folks, my ""tan tone"" and the ""whiteness"" of my extended family view your fantasy as absurd"
8255,we have working class white males who for the last forty years have felt like they were losing ground
8256,Why do you assume I am a white guy?
8257,"that is, a person with one black parent and one white parent"
8258,"Right on!
It's not about ""erasing history,"" it's about not celebrating white supremacy and treason"
8259,"org/wiki/Opium_production_in_Afghanistan

It is far more likely that forces other than the Taliban are using the funds from heroin sales to support their black ops"
8260,"Where in the philippines are there too many brown people for you, Bigot?"
8261," Clever Froma!
But, Germany is not a great example anymore, they're enroute to burning brown coal, which is very nasty environmentally, http://tinyurl"
8262,"always - i don't understand - why such vitriol towards Obama, out first half white president"
8263,"its foundations are laid, its corner- stone rests upon the great truth, that the negro is not equal to the white man;"
8264,"""), why not support monuments to others who sought to destroy the USA — perhaps a monument to Timothy McVeigh?How many of the commenters are middle age, middle class white people?"
8265,"Oooo, white on white crime!"
8266,Could you not read my comment through the eye slots in your white hood?Maybe
8267,"The fact is that black on black, gang related crime is the number one source of violent crimes in the U"
8268,Also Ervin is pointed out as black n the story
8269,another heinous characteristic of the white male and their exclusively negative impact on human history
8270,Another nothing burger camouflaged as red meat for the haters
8271,"Driving from CT to Paarl a few weeks ago, a blue light convoy came up behind us very fast and put on their sirens, right on our tail - they nearly gave us heart attacks"
8272,"Most states have a flagship state university campus with selective admission, at least as selective as you can be in these days when everybody but white males is and aggrieved and protected class"
8273,"too often I see people texting in red left-turn lanes and when the light turns green and they don't notice, cars behind them don't make the turn on time and are forced to wait another cycle"
8274,Members of Trump's white-nationalist and nativist base seem to disagree with Mr. Obama
8275,"and the banana is red, white and blueJust say no to drugs"
8276,corrupt politicans and generals with their little white envelopes
8277,"You mean the racists who hated having a black president, right?KPMG probably hired her so that all the race obsessed fools in SA will come to her defense just because she is black"
8278,"Snowflake-in-Chief Twitler was extra-triggered on Twitter again this morning,
…no doubt because his angry white boy base is still pissed off about the DACA thing"
8279,) And their numbers were only counted as three-fifths of that as the white population
8280,Doctors and vets are prescribing opioid painkillers that is getting diverted to the black market
8281,"it seems all colours can celebrate their multiculturalism

except the white colour

in which case it is called ""supremacy""I'll try
Since trump is a loser"
8282,"
Scary brown faces make scary places"
8283,Be a large black man with a broken down vehicle in the middle of the road?
8284,"Race has become an issue in this whole discussion as too many police officers assume if you are a black male with a gun (or not) you are a threat, if you are a white male with a gun you are exercising your nd amendment rights"
8285,"
So they can then get rid of the Constitution - after all it was written by white slave owners -
Then they can create the Socialist Utopia - they dream of - ie"
8286,"So then I said ""Linda, you just make a posterboard and you let those oppressive white males know how tough you are"
8287,"I will say then that I am not, nor ever have been, in favor of bringing about in any way the social and political equality of the white and black races, applause-that I am not nor ever have been in favor of making voters or jurors of negroes, nor of qualifying them to hold office, nor to intermarry with white people;"
8288,and I will say in addition to this that there is a physical difference between the white and black races which I believe will forever forbid the two races living together on terms of social and political equality
8289,I've got red and green and yellow and blueThe purple phoney got a degree from Harvard
8290,"

NAZIS with green teeth and glowing red eyes"
8291,"

Did they also arrive in UFOs ?The russian connections to this white house may prove to be the worst political scandal in american history"
8292,Cameras to catch red-light runners?
8293,"READ PEOPLE

nothing like receiving a $ ticket in the mail  weeks after I let someone borrow my car who ran a red light, now i must appear in court to clarify"
8294,"""Violence at white nationalist rally in Virginia leaves three dead, dozens injured"""
8295,"If you're crossing on a yellow light or a split second after the light goes green, you're making a terrible mistake"
8296,"Only thing is that a lot of Trump supporters, blue collar workers and rural white voters trusted him when he promised that they would not lose coverage"
8297,"The crime here is that big pharma needs to sell their NEW pills because Vicodin, percocet, oxycontin, and all that have a low profit margin until they are funneled off into the black market"
8298,"""homegrown white terrorist problem""

Anti-white propaganda gets a pass from the civility/thought police, but commenting on third world immigrants and the criminal behavior they bring with them is unacceptable"
8299,"Alaskans and smaller oil companies can not get around the red tape and tricks!

Many say the state legislators and oil and gas agencies make the oil and gas rules in Alaska too confusing, costly"
8300,"Like an ostrich sticking its head in the sand, I suppose if one tries to erase history, then it must mean that nothing bad ever actually happened?

I like the approach proposed by the black mayor of Richmond, Levar Stony"
8301,"Erica, respectfully, ambulances have this little thingy that changes the light to green so as to allow them to go thru any intersection, I know, I have seen it"
8302,"Politicians deserve no more respect than any other human being, but as public figures they *always* deserve to be called out for white supremacist bigotry and white supremacists have no business serving in public office"
8303,"So those were the ""older white man"" the DP/DPS reported last week as the culprit"
8304,"DEA GREEN HARVEST RAIDS RETURN to MAUI - For the last few days, helicopters were flying low over neighborhoods and DEA agents, and Maui police officers, in black SUV’s swarmed around the island, swooping in on both unregistered, and registered medical marijuana patients to check for compliance"
8305,"Depends on what business you are in, If you sell water pumps and solar panels in Pretoria North and you only target white people your business will do just fine"
8306,"The ""clown"" is the former head of the alt-right press expecting us to believe that he thinks white supremacists are clowns"
8307,"

I sure don't mind if the green smoke inhalers contribute to my tax burden, as long as the effect is a decrease in my taxes"
8308,"So, one black is killed by police each year in Canada and % of black lives are taken by blacks - have BLM chosen the wrong group to ban?Proggy dear Proggy

There was a Parliament to vote for"
8309,the always-so-easy red-baiting is ever-waiting to awaken all the way back from the Cold War
8310,Japanese Geisha with white face?
8311,"

Hair has always been a highly politicized issue for black women"
8312,Why not white?
8313,"I wonder will there be as much media coverage, marches and gatherings for the young girls that where sexually assaulted by a muslim in Edmonton or the "" white Christian"" male that was brutally beaten to death in Calgary"
8314,"
And ""privilege"" does not mean that every white person lives a life of luxury;"
8315,"it means only that there is strong statistical proof that on average, a typical white person is more likely to be hired than an equally qualified black person"
8316,"

The 'older white man' - Canadian born?"
8317,I am a white christian born in the s
8318,"

Are you suggesting that white christians have a collective responsibility for actions committed by others?"
8319,"Is yours as white as the driven snow that falls off Fox ""News""?
I know lots of young adults that aren't registered to vote"
8320,"Isn't it also interesting, and probably germane, that every feature story I read about the despairing white working class (the latest regarding places with high disability rates) mentions the extraordinarily high rates of heavy tobacco use?"
8321,"

""Black Lives Matter"" came about as the result of a rash of shootings whereby the officers shot unarmed black civilians"
8322,"It's not about males ""wanting our clubhouse back"" and it's wrong to twist, dismiss, generalize, and raise false flags about the concerns of males, even white males in Canada today"
8323,Totally irrelevant post regarding Trump's support of white supremacists
8324,The country is still run by a bunch of old white guys
8325,Pathetic photo of aging males in red!
8326,"

The American Indians were forcibley moved to reservations, to be replaced with white settlers"
8327,"But neither Custer nor Jackson wanted to cut the country in half in order to perpetuate human bondage, the enslavement of black Americans -- men, women and children"
8328,"""While we are not ashamed of our great-great grandfather, we are shamed to benefit from white supremacy while our black family and friends suffer"
8329,"""Bannon is a hardcore alcoholic""   - proof?

""The red nose and cheeks and the perma-disheveled look are classic signs"" --proof?

""He is very bad news"
8330,The orange twitterer is the worst domestic terrorist of modern times
8331,that includes a lot of white people who voted for President-elect Trump
8332,Whatever happened to teaching kids the truth that God is clearly on the white man's side??
8333,"Alaska Natives seem to be some of the loudest voices about rights being violated, but think nothing of it when a white man comes into their village"
8334,Barack Obama was a black man with a large number of white supporters and the right resume ( as a senator) to run to be the first black president in a country where blacks were once slaves
8335,agent red orange chicken lips intimately knows a thing or two about the effects of drugs though he may never have taken any
8336,"Trump's real goal?

He's an admitted white supremacist eugenist"
8337,"'same orange umbrella'
There is an assumption that voters who support one party provincially will always support that sameparty federally;"
8338,There are practical reasons not to buy into the rationale for a white supremacist change to immigration policy
8339,"This is sob story central?
Why is it that every black pro-football-wanna-be player has a sad story to tell?
Without a doubt, there is some sorta heartbreak associated with a black player being drafted or trying to make a team"
8340,Without condoning violence from either side maybe those black Hillary supporters felt that the spew coming from Trump and his supporters was enough of a threat that a little preemptive strike was in order
8341,"OK, so algebra discriminates against black politicians, too"
8342,We have one of the last centrist politicians on the red side
8343,get out your best blue dress
8344,"A small boy was attacked and killed out in the Aleutians, by a brown bear"
8345,"Hiding behind the abstract notion ""free political thought"" is a deflection from having to actually defend/discuss the white supremacist agenda that was identified by Allan Ross as the main issue"
8346,"

Globe's inevitable descent into yellow misandrist journalism continues"
8347,"It's interesting how Eastern Canada likes to portray Albertns as intolerant, racist red necks"
8348,"
And besides, just because some white nationalist website encourages the use a few terms,
…that childish act by itself doesn't actually intimidate or threaten anyone"
8349,"No, I spelled it 'obliviously' on purpose, as in ""jogging obliviously with earbuds on in areas where brown bears forage"
8350,What would the response have been if a white player were to have protested?
8351,"The Liberal government believes that taking on more debt to spend on public transit, bridges and green energy projects will cause economic growth"
8352,Big black trucks matter
8353,"

Does Andile Mngxitana and his motley melanin endowed crew not realise that Nazis view black people as ""Untermenschen"" - sub-human vermin worthy of extermination?Bravo Sarah Kendzior, your words captured the essence of Trump’s shameful words and the struggle of Black Americans against racism and the violence perpetrated against them at the hands of police officers"
8354,just pure magical green feel-good energy
8355,"Given that a plurality of Americans are happy for monuments celebrating the pro-slavery Confederate cause to remain standing, I wouldn't be so quick to dismiss the reach of white supremacist voices"
8356,"

But, this column is not 'bout passing on information, it's 'bout kissing some blue-and-white behind"
8357,"Regardless of what anyone believes, we need low-skilled workers for menial jobs, and those aren't going to come from white Americans"
8358,"Live in a place where I can be the only white person on the entire subway train--and yes, I mean train, not car because we can see from end to end"
8359,"And on that subject, can anyone enlighten me as to why a woman wearing pink-colored sweatpants chooses to wear a pair that say ""PINK"" across her butt-cheeks in large block letters?

The fact that they often look like a sack full of doorknobs I can understand"
8360,"Based on absolute numbers hate crimes against Jewish people top the list, followed by hate crimes against black people (despite these groups representing only a small percentage of Canada's population)"
8361,"

""Not all the people who support Donald Trump are Nazis, white supremacists or more mundane racists"
8362,"""

Well, perhaps not Nazis and white supremacists, but a good/large portion of Trump supporters are racists, including those Canadians who support Trump and his policies/rhetoric"
8363,"SPLC

WHITE NATIONALIST
White nationalist groups espouse white supremacist or white separatist ideologies, often focusing on the alleged inferiority of nonwhites"
8364,"

White nationalist groups espouse white supremacist or white separatist ideologies, often focusing on the alleged inferiority of non-whites"
8365,"Right, that was the first Big Lier of the media, the narrative that Trayvon was the poor victim of a white racist"
8366,and don't forget miles of red watered silk
8367,"they are both openly homosexual, and, they both played a major role in completely botching the McGuinty green energy 
program"
8368,"Scratch an ""animal rights"" idiot and a white supremacist pops out like pus from a boil"
8369,"If another one happens I am sure it will be by another white boy, and not a muslim terrorist"
8370,""" 

MSW - suggest that the failure of too many of the so-called catholic pro-birth groups is that they adopt a black and white, either or, good evil approach"
8371,The only truly green country in the world is North Korea and the Liberal governments in Ontario and Ottawa seem bound and determined that we will outdo them
8372,"

No institution that actively fights in court to keep this secret, who shuffled priests around from parish to parish when the rumours got too heavy, and who actively intimidated and bribed victims into silence gets to pretend that it's NOW got lily white hands and is the champion of children"
8373,Is it because he the only black footballer you share any experiences with?
8374,Bringing a weapon to school for a class or training is significant different than hiding blue steel in your trousers because you're scared of your own shadow
8375,"

As ""crimes"" go up the scale in the white collar world, what becomes more common and apparent is that very often the chargeable offense is not the original act - it is the cover-up, or the attempted one"
8376,"

I get that even if there is nothing there, that Trump, who is as ""public"" and shameless a promoter as one can imagine may have a corner of his personality, or psyche that demands privacy, but did he not see the nature of the job beforehand???Nathan, I did not discount black bear maulings"
8377,"""This summer's fatal bear attacks in Alaska notwithstanding, black bears are not normally as dangerous as brown bears"
8378,"

No matter how depraved Trump and his gang of oligarch's become in defending their power, wealth and privilege there are literally millions of like minded white supremacists and enablers who will only be too happy to support a war with poor, brown skinned people somewhere if it allows them to save money and face"
8379,"Don't let your brown nose break your neck, Ohio carpetbagger"
8380,"it's perfectly understandable why a person like yourself struggles to understand the difference between a herbicide like agent orange or round up, and a pesticide like Pyrethrum"
8381,"

Lisa Bloom also says white men are at the top of the list for gaining foreign visas to have sex with children"
8382,"

Lisa Bloom also adds the most prolific serial killers in this country (America) are white men"
8383,"
Call it ""racism"" or what it really is/was, the inhuman, anti-intelligent, the unchristian identification of ""legalization/ illegalization ofabortion"" with ""right to life"" was the clarion call of right wing, clericalist hierarchy and rote submissive white Catholics - not to omit the politically manipulative elected reps"
8384,After seeing the first photo thought it was a school for the new refugees but then spotted the two white blond girls
8385,"What is white privilege, you ask?
For starters it is making statements like:
)""I put in more hours in a week than these NFL players put in a month"
8386,"
That is white privilege"
8387,"
He's a white supremacist and an admitted eugenicist"
8388,"

I live in downtown Toronto and am a very white, almost pink man"
8389,How much did they spend to install the lights at the bottom of the arrivals freeway ramp only to turn them all to flashing yellow?When I see these sorts of stories my gut reaction is that the racist attackers are white
8390,"

My fear is that they are not white and that is the reason the names of the attackers are not being released"
8391,The most dangerous place in Portland to be if you are black or Hispanic is on your own front porch
8392,"

Why should I, a white ethnic Catholic, give money to the enemies of the Catholic Church and those who attack my civil and constitutional rights ?"
8393,"The left want's racial violence so they can impose martial law, once they have martial law they will double the number of rd world immigrants coming in as they are trying to ethnically cleanse the white race"
8394,"pink slips for Alaskans, more money for Alaska's lobbyist-legislator team to spend on anything they want because the know nobody can stop them"""
8395,Are you in fact willing to condemn all black people for your questionable statistics?
8396,Who do you think sold those African slaves to the white slave traders in the first place?
8397,"

Lisa Bloom also says white men are at the top of the list for gaining foreign visas to have sex with children"
8398,"

Lisa Bloom also adds the most prolific serial killers in this country (America) are white men"
8399,"com/news//jul//steve-deace-planned-parenthood-the-next-relic-from/

"" If the carcasses of all the black babies Planned Parenthood has killed and dismembered were its own state, it would be the th-most populous state in the nation"
8400,It would be best to admit you have painted yourself into a blue and white corner and find another topic
8401,"Eat yellow snow,Jewel"
8402,"Probably the same way a lot of people on these boards think the GOP reviles minorities, immigrants, women, poor people, gay people, really anyone who isn't an old white man"
8403,I am so sorry Justin that I was born a white catholic
8404,The black community?
8405,From the tone of the article one would have thought that Magaqa was murdered by white racists
8406,"
No more distorting, crude, and divisive and red and blue state maps of predictable outcomes, that don’t represent any minority party voters within each state"
8407,"

Limit your intake of red meat, there is a massive correlation (never been studied) between high rates of Dementia in populations that consume greater amounts of red meat per person"
8408,"How is it possible that the Baltimore police are so screwed up, when:
The majority of the city is black?
The majority of the city council is black?
The majority of the senior police commanders are black or hispanic?
The majority of the officers on the police force are black?Let's have a discussion about black on black violence, black drug trade, black gangs,  killing, shooting, black criminality, hold ups, carjackings, break ins , vandalism and violent abuses of other races "
8409,"Please no need for a personal attack, I have done nothing to disparage you, while I do not condone the method of mining allowed and legal in Canada, it certainly is better than using the cyanide leaching process or the use of mercury for separation of gold, methods allowed in most of the gold producing countries, by the way I was born here in Alaska along with the generations of my forbears, white person!Thanks for the clarification - it's so hard to keep straight who on the left is whose minion these days (even though we all know they're all ultimately funded by George Soros, right?) - but I'm still not sure what you mean by ""bought and paid for"
8410,"Muslims are maybe - % of our population, white dudes maybe %"
8411,"
I can hardly think of a white militia that's had a lethal strike since Timothy McVeigh"
8412,"I know it makes you feel good, like a white supremacist should, but the truth is you're descended from the same monkey as the rest of us"
8413,"""I am a white supremacist"
8414,"if you live in eugene, oregon you live in white privelage"
8415,Wikipedia shows at least two black ministers in high leadership positions - members of the Seventy headquartered in Utah - and the first black Seventy ordained back in the s
8416,Watch your nose you will get orange make up on it
8417,"

What is the ideology of all the white males who have performed mass shootings, hm?"
8418,Funny how Trump the loud-mouthed Tweeter-in-Chief has never whispered a word of condemnation against either Vladimir Putin or the violent bigots and white supremacists among his support base
8419,So the fact private vehicles account for % of our green house emissions in Canada is nothing?
8420,"Let the market rule if you have no concern about atmospheric CO, but, then no green subsidies for any other sources either"
8421,"Shall we bring down statues of Mahatma Gandhi because of his attitudes towards black people or because he addressed Hitler as ""friend"" in his correspondence to the Fuhrer?

Or how about depiction of Agnes MacPhail, a maternal feminist because she was a eugenicist?"
8422,"It's okay for any non-white person to say white white white, white person this white person that"
8423,"”

Yep - in Markham we got nary a centimetre of the white stuff"
8424,Fill all the storefronts with cheap orange-haired toupees
8425,"Alaskans and smaller oil companies can not get around the red tape and tricks!

Many say the state legislators and oil and gas agencies make the oil and gas rules in Alaska too confusing, costly"
8426,"… It was last Thursday, and Sessions and one of his former aides, the white power gang sign flashing, Stephen Miller, who now serves as Trump’s senior policy adviser, tried to get into the Oval Office to see Trump and talk again about their opposition to protections for Dreamers, according to a person familar about the situation"
8427,"


Can you IMAGINE the right wing poutrage if the first black president had done even half of what this clown does?Aloha Chelsea,

The fact is, Hillary DID win the majority of votes Nationally"
8428,"Latinos and black too, apparently"
8429,Yet it is the Democrats fighting to make sure there are plenty of dead black babies in the abortion mills
8430,"Maybe I'm over-sensitized to Trump's malevolence, but this spectacle conjures images of the late 's where another unbalanced leader spoke to groups of cheering and besotted young boys dressed in brown shirts and rolled-kerchief ties"
8431,it doesn't take much to rally the brown shirts
8432,just complain about the black man in the white house and take good economic data - and call it unreliable and bad
8433,"The worm who started us down the green path, the same path Wynne has now left us standing out in the freezing cold holding $ Billion in debt"
8434,Trudeau is a coward who puts the rights of others ahead of Canadians because of his dire child like need to be in the lime light
8435,"Don't forget, Spencer-they have brown skin like most of us don't, and, they don't speak English like we do-so there's that"
8436,I'm a white male and even I wouldn't trust them in that situation
8437,"
If a straight white male believes he has been fired because of his age, he can file a discrimination complaint"
8438,The red roof awaits her
8439,"I found it interesting McConnell didn't stop her-just warned her-when she was reading what a white man said about Sessions, but when she read what a black woman said about Jefferson Beauregard Sessions III, it was over"
8440,s in white wouldn't have applauded if he had announced the final arrival of the Messiah
8441,"
Not only is the young man smart as a squirrel, he wears black squirrel pelt on his head"
8442,"Y'd be shocked, SHOCKED, at how many celebrity women do carry on regimental (is the preferred term) on runways and red carpets all around the world, so to speak"
8443,The bull in the white china shop to the south is wreaking havoc on the value of our currency
8444,The white folks that elected Trump think they are victims
8445,"

PM Trudeau condemned white supremacists and neo-Nazis and called the people, who were protesting about Canada's immigration system and against migrants who are entering Canada illegally, intolerant racists"
8446,J Arthur Brown's dirty dealing was exposed by white news media
8447,"The Portland Mercury reports that the suspect was a ""known local white supremacist"
8448,Old white male
8449,"binned ( Foreign affairs)
Old white male "
8450," binned (Immigration)
Old white female binned ( Labour )At this point the DNC can just start running campaign adds about the criminal white house without any fear of libel and get worse about Congress who supports the kleptocracy"
8451,"I guess you missed the part about white nationalists, neo-Nazis, and members of the alt-right with combat weapons and body armor in Charlottesville"
8452,"Funny how she comments on the rapes at the Swedish festival without mentioning that they were not done by white Swedes but by the 'non white migrants' who have turned Sweden into the rape capital of the worldOh, now we know Trumps red ball caps are made in the USA!"
8453,"LOLBased on your views, Trump supporters like the Alt Right, the KKK, white nationalists, and Neo Nazis should be condemnzed for their support of Russian Nationalist communism and Russian Nationalist leaders like Alexander Dugin and Putin-- the KKK, Neo Nazis, White Nationalists and the groups protesting today are big supporters of Dugin and Putin"
8454,the GOP propaganda that some black or brown person somewhere was riding off with some nameless white family's taxes
8455,"What are incarceration rates as a proportion of the white population, the Chinese population and the black population respectively?"
8456,Trump is a self admitted white supremacist eugenicist
8457,"

Turns out the organizer, Jason Kessler, of the white supremacist rally, is listed by the Southern Poverty Law Center as a supporter of Obama, and an Occupy Wall street activist"
8458,To suggest BLM wants to kill all white cops is right wing rhetoric dribble
8459,"
Yes, there ARE bad eggs in that group, just like there are bad eggs in nearly every group - but that group was not founded on ""kill all white cops"""
8460,"Where as BLM is not exclusive to black people, and many people who support that movement are in fact white, and latino, and gay, and straight, and jewish and muslim"
8461,"Stupid looser women in their pink looser hats!I don't accuse, I merely state that those who support sexism with their choices in priorities are sexist by their own choices and actions"
8462," The Broncos
with Siemian dont score in the red zone, McCoy has no answer"
8463,Was the Tahoe white?
8464,"""The Nigerian becomes a Naturalized black South African"
8465,"Whether black or white, should there be any demarcation?"
8466," In descending order of fiscal irresponsibility, from th to th, here’s the list of fiscal shame:
# ILLINOIS
# NEW JERSEY
# MASSACHUSETTS
# CONNECTICUT
# NEW YORK
# CALIFORNIA
# MAINE
# HAWAII
# VERMONT
# RHODE ISLAND
# MARYLANDThe brown Corn Pop is the only one in the picture that we can say is employed with % certainty"
8467,"the folks at red run cannabis should cater, i"
8468,"It isn't because of some irrational fear ""old white guys"" harbor"
8469,"Deborah, it must be nice to live in your little black and white bubble world where if it just wasn't for ""old white men"" the world would be a peaceful, and equitable place"
8470,"
I do not believe that black men are more violent than white men"
8471,"Too many hydrocarbons into the air!

Soylent green it is!Well done, Russell, a timely perspective"
8472,"Rather, are there medical dispensaries in the red zone?"
8473,"It has been a long, long time since white Americans in general actually thought that Black lives don't matter"
8474,The brown cloud was there long before shale development
