,0
1048,Plant material and pink ice found at the bottom of the ice sheet under this wind-swept camp could give scientists an unprecedented look at life that #;s 
1049,"Continental Airlines (CAL.N: Quote, Profile, Research) posted a third quarter loss on Tuesday, as high fuel prices caused it to reverse course from a year ago when it was in the black."
1050,"Shares of Mylan Laboratories Inc., the largest US maker of generic drugs, surged Thursday after the company said investor Carl Icahn was given the green light by regulators to buy up to \$ million of the company #;s stock. "
1051,Aren #;t we blessed to have so many young players breathing life into cricket just as soon as it comes a little predictable. It was about time the Australian selectors took the risk of giving Michael Clarke a baggy green cap.
1052,"AFP - Democratic campaigners are targeting Florida's black community, hoping to channel their anger over the  electoral fiasco into a resolve to defeat President George W. Bush."
1053," NEW YORK (Reuters) - U.S. blue chips were unchanged on  Wednesday, as investors were little swayed by a positive  government report on economic growth and worried that higher  oil prices will dampen corporate profits."
1054,"If you want a car that keeps its value, buy one of these. And don #;t buy it in orange. By Peter Valdes-Dapena, CNN/Money staff writer."
1055,FIFA president Sepp Blatter has strongly condemned David Beckhams decision to seek a yellow card during Englands clash with Wales on Saturday.
1056,"November ,   Seoul said yesterday it would be cautious about levying retaliatory tariffs on US products, after the World Trade Organization on Friday gave Korea and six other economies the green light to enact such tariffs in response to a US "
1057,"Green was the colour as always here yesterday, as a thousand Barbour jackets mixed with a thousand more country tweeds, but for one afternoon at least claret and blue ran it a close second."
1058,The arrival of rented yellow trucks in the city and packed minivans heading north over the Sagamore Bridge are a sure sign that Labor Day weekend has arrived in New England.
1059,"AP - As coach Butch Davis pulled out of the driveway at  Lou Groza Blvd. for the final time, he might have caught a glimpse of a brown-and-orange colored hearse across the street from Cleveland's team offices. The vehicle was parked. Davis was the one moving on."
1060,"HSBC is the first big bank to commit to going carbon neutral as it seeks to reduce its environmental impact. Starting in , it will plant trees, reduce energy use, buy green electricity and trade carbon credits to cut carbon dioxode flows."
1061,"NAJAF, Iraq - Plumes of black smoke rose above the embattled city of Najaf Tuesday after American warplanes bombed insurgent positions overnight and supporters of a radical cleric charged that shrapnel from a U.S. attack had hit parts of the Imam Ali Shrine..."
1062,"THERE are green ones, yellow ones and even blue ones. But how many beetle-coloured Smarties have you tried? Red Smarties get their bright colour from a dye made from dried and crushed insects."
1063,"AP - Grizzly and black bears killed a majority of elk calves in northern Yellowstone National Park for the second year in a row, preliminary study results show."
1064,Fans taunt black players on England's team Wednesday night during Spain's - victory in an exhibition game.
1065,"NEW YORK Stocks were mixed in a volatile session yesterday, with blue chips weighed down by oil prices and a new investigation of the insurance industry."
1066,"Stars, a plump, white-feathered turkey from Rocky Point Farm in Carthage, Mo., looks around the Rose Garden at the White House in Washington just before he was granted the traditional Thanksgiving season pardon by President Bush, Nov. ,  file photo."
1067,"Stock market investors celebrated another drop in oil prices on Thursday, driving the broad Standard   Poor's -stock index to its highest point since Sept. , , and pushing the blue chip Dow Jones industrial average back into positive territory for the year."
1068,"CALGARY, Alberta -- A fossilized jaw found in an Alberta gravel pit may have cleared up a mystery for researchers wondering how brown bears originally made it across North America."
1069,"AP - Republican National Convention protesters waved symbolic pink slips along a three-mile ""unemployment line,"" labor unions demanded better treatment of workers and a group of AIDS activists infiltrated Madison Square Garden on Wednesday, as arrest totals soared beyond , for the past week."
1070,"The Congress-led UPA government decided on Wednesday to increase the foreign direct investment (FDI) limit in civil aviation from  per cent to  per cent on the automatic route, ie cutting through the red tape."
1071,"Both under the hood and above it, the Apple iPod from HP looks just like the Apple iPod from Apple. It has the same Click Wheel, backlit black and white LCD screen and chrome and white case design."
1072,"A red, white and blue rocket plane zoomed into space Monday, winning a \$ million prize as the world #;s first privately built reusable spacecraft and heralding the future of commercial space travel."
1073,"Not just any bread will do: Americans need more fiber, and whole wheat is better than white bread for getting it, a panel of scientists and doctors said Friday. The federal advisory panel was offering its final recommendations for making the government's food pyramid a better guide to proper eating."
1074,"Time Warner #;s CNNfn waved the white flag yesterday, saying it was shutting down after nine years of unsuccessfully competing with CNBC for the top business cable station."
1075," Radio One Inc. chief executive Alfred Liggins III agreed last night to buy a controlling stake in radio personality Tom Joyner's media company for \$ million, furthering his attempt to turn the radio company his mother began out of a trailer  years ago into a diversified media group aimed at the black community."
1076,"Playing with an intensity born of embarrassment last season, the No.  Utes turned New Mexico into a threadbare red carpet at University Stadium on Friday night, running over the Lobos "
1077,"In addition to praising the reforms Turkey undertook in the five years since it obtained the status of candidate country in , the report also gives Turkey the green light to start membership negotiations."
1078," NEW YORK (Reuters) - U.S. stocks rallied further on Friday,  as a bright business outlook from computer maker Dell Inc. and  a further dip in oil prices powered blue chips and tech stocks  to close the week at their highest level in months."
1079,AP - John Kerry suggested Saturday night that Republicans may try to keep black voters from casting their ballots to help President Bush win in November.
1080,"Running on pure adrenalin, attacking in relentless red waves towards a beseeching Kop, Liverpool fought back magnificently against the dying of their Champions League light last "
1081,"THE yellow card Didier Drogba received for diving during Chelsea #;s Premier League soccer match at Aston Villa has been rescinded by referee Rob Styles, the Football Association said yesterday."
1082,"It's going to take a really good team to stop the red-hot Philadelphia Eagles. Right now, mediocre is a reach for the Chicago Bears."
1083, NEW YORK (Reuters) - U.S. blue chips edged down on Tuesday  as oil jumped to another record and government data on the  services sector showed that growth was slower than expected  last month.
1084,"Google #;s eleventh hour price adjustment might have saved it some red-faces when it finally floated last week, but it #;s back to earth with a bump this week."
1085,SPACE.com - Astronomers think they have found a rare if not unique black hole very near the center of the Milky Way. That would make two of the beasts in that part of the galaxy.
1086,"AP - Paint the World Series red  #; Red Sox and Redbirds, a classic matchup filled with a rich history."
1087," NEW YORK (Reuters) - The blue-chip Dow Jones average was  knocked lower on Thursday after drug maker Merck   Co.&lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRK.N target=/stocks/quickinfo/fullquote""&gt;MRK.N&lt;/A&gt;,  a member of the Dow, recalled its widely sold Vioxx painkiller  and oil prices hovered around \$ a barrel."
1088,"LONDON - Johnny Depp reckons he's no great movie pinup - he just has a ""weird job."" Arriving Sunday for the premiere of his latest movie, ""Finding Neverland,"" at London's Leicester Square, Depp played down his movie-star image as fans lining the red carpet screamed his name.   ""I wouldn't say I'm a heartthrob,"" he said, as his companion, French singer and actress Vanessa Paradis, looked on..."
1089,"SALVADOR, Brazil -- Eduard Fioza pedals a unicycle up and down a ramp beneath a blue, red, and yellow big top. Jumping off his seat, he darts past a juggler and does a short, impromptu dance."
1090,"ST. GEORGE'S, Grenada - Hurricane Ivan made a direct hit on Grenada with ferocious winds, causing ""incalculable damage"" and killing at least nine people as it turned concrete homes into rubble and hurled hundreds of the island's landmark red zinc roofs through the air, officials said Wednesday..."
1091," NEW YORK (Reuters) - Sears, Roebuck   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=S.N target=/stocks/quickinfo/fullquote""&gt;S.N&lt;/A&gt;, was sued  this week by the U.S. Equal Employment Opportunity Commission,  which said the largest U.S. department store chain illegally  fired a store manager because he was black."
1092,"The Bush rally roared into a second day yesterday, with a big assist from oil that pushed blue-chips to their biggest gain in  months."
1093, HOUSTON (Reuters) - The red-hot Houston Astros slugged six  home runs on Saturday to beat the Colorado Rockies - and  clinch at least a tie for the National League wild card playoff  berth.
1094,"Unlike their red-stockinged rivals, the Yankees weren't going to use their next scheduled starter -- Mike Mussina -- to relieve if things went bad early last night."
1095,"Our atmosphere is home to many stunning optical phenomena; rainbows, lightning and fiery red sunsets to name but a few. For many, the Northern Lights, or Aurora Borealis "
1096,"If any doubts remained that China has turned its back on socialist equality for the masses, they faded in the exhaust fumes Sunday as Rubens Barrichello #;s flaming red Ferrari "
1097,"AUSTIN (Texas) - It is not your typical, humdrum, slate-coloured computer. Not only is the PC known as the  #;hip-e #; almost all white, but its screen and keyboard are framed in fuzzy pink fur. Or a leopard skin design. Or a graffiti-themed pattern. "
1098,"Technology rise loses steam by close. Weakness in blue chips returns. Rising oil prices weigh. By Alexandra Twin, CNN/Money staff writer."
1099,"AP - Mount St. Helens, the volcano that blew its top with cataclysmic force in , erupted for the first time in  years Friday, belching a huge column of white steam and ash after days of rumblings under the mountain."
1100," NEW YORK (Reuters) - U.S. blue chips slid back into the red  on Wednesday as oil company shares fell on a report showing an  unexpected rise in U.S. oil inventories last week, which drove  oil prices lower."
1101,TOKYO - Tokyo stocks rose Wednesday morning as gains in such shares as technology and marine transport helped erase earlier losses prompted by an overnight fall in US blue-chip shares.
1102,"Wearing their powder-blue throwback jerseys and white helmets from the s, the Chargers did almost everything right in beating the Jacksonville Jaguars - on Sunday."
1103,"NAHANT, Mass.--Joseph Ayers was crouched over a laptop in a cool cinder block shed barely big enough to house a ride-on lawn mower, watching a boxy-shelled black lobster through a rectangular acrylic window."
1104,"It's December  and you're all set for Christmas in Vienna. You have your most fashionable cold-weather gear, right down to the red maple leaves embroidered on your jacket and backpack, to conceal your American citizenship from hostile denizens of Europe."
1105,"Hong Kong shares rose slightly on Wednesday, tracking gains on Wall Street as the US Federal Reserve announced a rate hike. The blue-chip Hang Seng Index climbed . points, or . percent, to ,.."
1106,The yellow Canaries rose to six points by defeating the Czech champions for the second time by the same score as they had defeated them in the first leg in Istanbul.
1107,"(October , ) - PALM HARBOR, Fla. -olf finally felt easy to Greece native Jeff Sluman, and it wasn #;t hard to see why. From a fairway bunker on the th hole, he had to play a -yard hook to avoid the trees and reach the elevated green."
1108,"The Salvation Army is still hoping this season will be merry, even though it has fewer places to ring bells and fewer volunteers. The Salvation Army kicked off its red kettle campaign at Fourth Street Live today."
1109,"They looked like a team that had quit, and they looked like a team that couldn #;t be judged too harshly for quitting. There were so many young men in baggy white sweat pants and matching T-shirts on the sideline "
1110,"Because of hurricane damage, Florida #;s grapefruit crop this season will be the smallest since the Depression, and its orange crop the worst in  years, agriculture officials said in a forecast issued Friday."
1111,"They had all vanished, swept away by a black-and-gold tidal wave known as the Pittsburgh Steelers. And now they have returned. But it was their - victory against the Buffalo Bills that made the loudest "
1112,IndigoSkies writes  quot;NASA today successfully launched the Swift Observatory into Earth orbit for an intense two year study of GRBs (gamma-ray bursts) to determine whether there is a connection between them and the evolution of black holes.
1113,"A giant man placing his blue boots in the center of a yellow mat would be a strange sight to the uninitiated. But to American Rulon Gardner, the symbolism was huge."
1114,"CKE Restaurants (NYSE: CKR) seems to think that consumers can #;t get enough hamburger, and so far it has been right. However, its Hardee #;s chain may be reaching the point where it #;s saturating the market with red meat."
1115,"Three years ago, Tyrone Willingham was heralded as a champion for all black football coaches after being given the responsibility of returning the Notre Dame football program to among the nations elite."
1116,"LONDON - Johnny Depp reckons he's no great movie pinup - he just has a ""weird job.""   Arriving for the premiere of his latest movie, ""Finding Neverland,"" at London's Leicester Square, Depp played down his movie star image as fans lining the red carpet screamed his name.   ""I wouldn't say I'm a heart throb,"" he said, as his wife, French singer and actress Vanessa Paradis, looked on..."
1117,"You #;ll either love or hate the metallic copper-tone case, but for us it is a welcome break from the generic silver or gray phones that everyone seems to have. (A silver version is also available, for the more timid.) Although by no means ..."
1118,"The Los Angeles area #;s black community was the chief victim of a Ponzi scheme that took at least \$ million from investors, the Securities "
1119,"FOXBOROUGH -- Growing up in southern Florida and playing at the University of Miami, it'd be natural to assume Patriots rookie Vince Wilfork was a Dolphins fan. Bad assumption. Wilfork hates the Dolphins. So what kind of day did the -foot--inch, -pound nose tackle have against the teal and orange yesterday?"
1120,"AP - Tokyo stocks rebounded Wednesday from a two-day decline, as investors cautiously bought select technology blue chips despite government data showing Japan's economy grew slower than initially thought in the past quarter. The U.S. dollar was up against the Japanese yen."
1121,Get your blue golf shirt on. The Intel Developer Forum is back. Servers a central focus.
1122,China's crackdown on white-collar crime sees four people executed for defrauding two of the country's biggest banks.
1123,"USATODAY.com - The big green ogre may be about to reclaim his DVD sales crown from that little orange clown fish. Already the top-grossing movie of , Shrek   is now the biggest DVD of the year after just the first three days of sales."
1124,"SALISBURY, England -- Whoever built Stonehenge, the ,-year-old circle of megaliths that towers over green fields in southern England and lures a million visitors a year, could not have planned for the automobile."
1125,AP - Spaniards used to say they lived in one of Europe's most racially tolerant countries. Soccer has shattered that myth. In Madrid's Santiago Bernabeu stadium  #; the Yankee Stadium of soccer  #; Spanish fans bellowed out monkey noises last week each time a black English player touched the ball in a match between England and Spain.
1126,Colin Montgomerie walked off the th green in a tie for the lead with Tiger Woods at the Target World Challenge on Friday.
1127,"&lt;p&gt;&lt;/p&gt;&lt;p&gt; By Megan Davies&lt;/p&gt;&lt;p&gt; NEW YORK (Reuters) - U.S. technology stocks gained onThursday after bellwether Nokia raised its earnings forecast,but blue chips slipped as oil prices climbed almost \$ perbarrel, increasing concerns about future corporate profits.&lt;/p&gt;"
1128,"New research finds extract helps control cholesterol levels    HealthDayNews -- Hibiscus flowers may help your heart in the same way that red wine and tea do, claims new research from China.    Hibiscus contains antioxidants that help control cholesterol levels and reduce heart disease, says a study in the current issue of the Journal of the Science of Food and Agriculture..."
1129,"HONG KONG (Dow Jones)--Hong Kong shares ended up Monday to close at their highest level in nearly  months, led by gains in property counters and blue-chip Hutchison Whampoa."
1130,"Angel Lopez examined a blue flier that read in English and Spanish,  quot;Disaster Assistance is Available Now, quot; but discarded it as soon as FEMA workers moved on to another house in this neighborhood of migrant farmworkers."
1131,"NEW DELHI - India was due to roll out the red carpet Sunday for a visit by Myanmars army strongman General Than Shwe, days after he fired the nations premier who was architect of the regimes roadmap to democracy."
1132,The National Aeronautics and Space Administration (Nasa) launched a space observatory named Swift last week to scan the universe for violent celestial explosions that astronomers believe represent the birth screams of black holes.
1133,"The disputed Olympic gold medal is wrapped in a pair of white socks in Paul Hamm #;s parents #; house in Waukesha, Wis. Whether that medal stays there is up to the Court of Arbitration for Sport in Lausanne, Switzerland "
1134,"AFP - Bill Bryson, the American author who enjoys a cult following in Britain, lamented the demise of the red telephone box in his adopted homeland and its replacement by  quot;shower stalls quot;."
1135,"Canadian Press - WASHINGTON (AP) - The Bush administration for the first time on Thursday labelled as ""genocide"" the attacks on black Africans by a government-backed Arab militia in Sudan's Darfur region."
1136,"The men #;s Olympic bronze medal basketball game on Saturday between the United States and Lithuania was delayed after both teams showed up at the Olympic Indoor Hall wearing their home white uniforms, officials said."
1137,"SINGAPORE : China Aviation Oil has confirmed it is being probed by the Commercial Affairs Department for problems at the company. On Friday, the white-collar crime buster "
1138," NEW YORK (Reuters) - U.S. blue chips were flat on Monday  after a report showing an unexpected drop in November  construction spending offset a drop in oil prices, while a  brokerage downgrade of Sun Microsystems &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SUNW.O target=/stocks/quickinfo/fullquote""&gt;SUNW.O&lt;/A&gt; hurt Nasdaq."
1139,"Reuters - U.S. aircraft, apparently AC-\gunships, pounded positions held by Shi'ite militiamen in the\Iraqi holy city of Najaf Thursday and large orange multiple\flashes lit the night sky."
1140,"AP - The European Union edged closer Monday to giving Turkey the green light on membership talks, but jitters over bringing the relatively poor Muslim nation into the fold prevented a decision on a starting date."
1141,"AP - Lute Olson turned  last month, not that anyone would know it by looking at him or his basketball program. He remains a towering, imposing presence, in excellent physical shape thanks to regular workouts and brisk -minute walks each morning in the hills around his home. The white hair is still perfect. And the basketball talent keeps rolling in to Tucson."
1142,Findings in the Martian atmosphere by the European Mars Express spacecraft orbiting the red planet correspond to areas where the US Mars Odyssey spacecraft has detected possible water ice just beneath the surface.
1143,"The threat of a strike by bellmen, housekeepers, and other Southern California hotel employees loomed larger yesterday, as an overwhelming majority of the workers gave their leaders a green light to call a walkout."
1144,"Speeding again. But neither caught nor arrested. That was the  quot;Meteor Man, quot; Andy Roddick, burning rubber tennis balls and scorching the green South Carolina pavement of Daniel Island, a remote neighborhood of Charleston, thereby spicing his credentials as the heaviest-handed server in the game."
1145,"WASHINGTON - John Kerry suggested Saturday night that Republicans may try to keep black voters from casting their ballots to help President Bush win in November.   ""We are not going to stand by and allow another million African American votes to go uncounted in this election,"" the Democratic presidential nominee told the Congressional Black Caucus..."
1146,"For  years, no Indian or Pakistani immigration officer stamped a tourist visa for citizens of each other #;s country. Few Pakistanis have seen the Taj Mahal; few Indians the red sandstone Lahore Fort."
1147,Indians pitcher Kyle Denney will never complain about having to dress like a cheerleader again. The white go-go boots that went with the outfit might have prevented a bullet from seriously injuring his leg.
1148,"All it took was some red socks and a load of work to get Clinton Portis and the Redskins past the -point barrier. Marginalized during the team #;s three-game losing streak, Portis got the ball early and often."
1149,"SEVILLE - Andy Roddick is known for his power. He #;ll need patience, too, in the Davis Cup final against Spain. Playing on red clay in front of an expected record crowd, Roddick might need to tone down his "
1150,"AP - The weather was beautiful this week on the University of Miami campus, all blue sky with a hint of fall in the balmy breezes."
1151,"As the Salvation Army kicks off its annual red-kettle program today, a growing number of retailers, from Best Buy to Target, are banning Salvation Army bell ringers "
1152,"San Francisco - Researchers are using the latest in biotechnology to chart the genetic map of turkeys, which have been selectively bred for their white meat for so many generations in the United States that the big-breasted birds sometimes have trouble "
1153,"AP - On a damp, gray weekday morning on the Patuxent River, Harry Huseman is working hard for a few oysters."
1154,"A Bayonne lawmaker is still hoping to save black bears in New Jersey from being shot by hunters, despite a court ruling issued yesterday that prevents the state #;s Department of Environmental "
1155,It was yet another black day for Thaksin Shinawatra #;s premiership. When more than  Thais perished at the hands of Thai troops in the deep South on Monday - six in the clash between protesters and security 
1156,"DENVER - A Halloween storm gave the Denver metro area its first taste of snow for the fall, and dumped even more white gold on top of snow that had already fallen at Colorado #;s mountain ski resorts."
1157,"Signs of a fun-loving team on a rapturous roll: Derek Lowe paying a goofy tribute to Red Sox starter Pedro Martinez by donning a Dominican flag do-rag, wrapping David Ortiz's long chain around his neck, and waving Martinez's toy red bat as the substitute cheerleader; Johnny Damon mimicking the injured Manny Ramirez by triumphantly pointing both index fingers to celebrate ..."
1158,OTTAWA (CP) - The Toronto Argonauts have the green light to score off the field this week. Argos head coach Pinball Clemons was asked during the Grey Cup coaches #; news conference Wednesday if he would allow 
1159,Florida #;s orange crop dropped to its lowest level in  years while the grapefruit crop sank to its lowest point in  years. The projected - orange crop fell to  million 
1160," BRUSSELS (Reuters) - Turkey won a provisional green light  from the European Commission on Wednesday to open membership  negotiations with the European Union, a watershed decision  after  years of on-again, off-again talks."
1161,"Instead of the skinny black line, showing a hurricane #;s forecast track, forecasters have drafted a couple of alternative graphics to depict where the storms might go -- and they want your opinion."
1162,AP - The molten rock rising inside Mount St. Helens is giving the peak an eerie red glow at night.
1163,"AP - Equipped with a tiny camera, a high-tech device that recognizes the white stripes of a pedestrian crosswalk and reads traffic lights could tell a blind person when it's safe to cross the street, researchers say."
1164,"US blue-chip stocks fell on Thursday to nearly a five-week low as crude oil touched \$ a barrel, close to the record set last month, and a key gauge of future economic activity fell for a third straight month."
1165,"AFP - India's Supreme Court lifted a -year ban on night viewing of the Taj Mahal, the th century white-marble monument to love in the northern city of Agra."
1166," FARMINGTON, Pennsylvania (Reuters) - World number one Vijay  Singh kept up his red-hot form when an eight-under-par  gave  him a three-shot lead after an incomplete first round at the  \$. million Pennsylvania Classic Thursday."
1167,"SPACE.com - Incredibly massive black holes had fully matured just a billion years after the birth of the universe, according to two separate studies."
1168,Phillips Idowu dyed his hair red for the triple jump final last night and it proved prescient. Four times the Londoner was shown a red flag as he failed to make it into the final eight left to contend for the gold medal.
1169," NEW YORK (Reuters) - U.S. blue chips closed slightly higher  on Thursday, helped by Johnson   Johnson Inc.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JNJ.N target=/stocks/quickinfo/fullquote""&gt;JNJ.N&lt;/A&gt; \$  billion deal to buy Guidant Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GDT.N target=/stocks/quickinfo/fullquote""&gt;GDT.N&lt;/A&gt;, but the broader  market fell, with Goldman Sachs Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GS.N target=/stocks/quickinfo/fullquote""&gt;GS.N&lt;/A&gt; dragging the  S P  lower after posting quarterly revenues that  disappointed Wall Street."
1170,"CAP DE BON DSIR, Quebec A few miles from this spit along the pink granite coast of the Gulf of St. Lawrence, there is a sheltered cove that has witnessed the full span of the human relationship with whales. &lt;br&gt;&lt;a href=""/url?ntc=SG q=http://www.ajc.com/news/content/news/science//whales.html""&gt;Save the whales! Then what?&lt;/a&gt; &lt;font class=f&gt;Atlanta nbsp;Journal nbsp;Constitution nbsp;(subscription)&lt;/font&gt;"
1171,"SYDNEY : Australia #;s cricket team will wear black armbands in the second Test against India in Madras in respect for one of Australia #;s greatest cricketers Keith Miller, Cricket Australia said."
1172,"The full moon turns red and orange as it passes the Space Needle in Seattle during a total lunar eclipse Wednesday evening, Oct. , ."
1173,Evidence from the Mars exploration rovers Spirit and Opportunity has led scientists to suggest that water was once present in large quantities on the red planet.
1174,Robbie Savage will miss Wales #;  World Cup qualifier against England next month following his red card against Northern Ireland.
1175,"After a campaign marred by scandal and alleged intimidation, the people of Hong Kong voted Sunday under gray skies in legislative elections that could give pro-democracy "
1176," NEW YORK (Reuters) - U.S. blue chips rose  on Thursday,  boosted by Johnson   Johnson &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JNJ.N target=/stocks/quickinfo/fullquote""&gt;JNJ.N&lt;/A&gt; following its move to buy  Guidant Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GDT.N target=/stocks/quickinfo/fullquote""&gt;GDT.N&lt;/A&gt;, but market gains were limited after  Goldman Sachs posted disappointing revenues."
1177,"The country-cooking restaurant chain has agreed to pay \$. million over allegations that it segregated black customers, subjected them to racial slurs and gave black workers inferior jobs."
1178,"Reuters - The design chief of home\furnishing giant IKEA was recently asked in China, now home to\two of the blue and yellow warehouses selling the Scandinavian\lifestyle, if he was worried about being a ""design\imperialist."""
1179,"Floridas hurricane-damaged citrus crops will be even smaller than originally estimated, officials said Friday, raising the specter of higher prices for orange juice and an even greater scarcity of grapefruit juice."
1180,"Someone wearing an old Soviet sweater sat in Section , and a big, white banner stretched across his entire row. In red letters, it said:  quot;MIRACLE IS OVER."
1181," NEW YORK (Reuters) - The blue-chip Dow average declined  slightly, while the Nasdaq and the S P  were little changed  on Tuesday as investors waited for an expected quarter-point  hike in U.S. interest rates and results from technology  bellwether Cisco Systems Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CSCO.O target=/stocks/quickinfo/fullquote""&gt;CSCO.O&lt;/A&gt;."
1182,"NEW YORK - Investors extended their blue chip selloff Thursday as oil prices neared their all-time highs, renewing Wall Street's concerns that high energy costs would deflate third-quarter earnings. Only the Nasdaq composite index managed a minimal gain..."
1183,"BEIJING (AFP) - Investigators in China are searching for clues as to the cause of a plane crash that killed  people, but after more than  hours of efforts they have still not located the crucial black box."
1184,"SINGAPORE China Aviation Oil (Singapore), which this week asked Singapore #;s high court for protection from creditors after disclosing \$ million of losses, is being investigated by the Commercial Affairs Department, Singapore #;s white-collar crime unit "
1185," TORONTO -- Habibullah Abdul Ghafar is drinking black tea and resting after arriving in Canada from Kyrgyzstan, the Central Asian country where he and his family were stranded as refugees. Inside his one-bedroom apartment on the east side of Toronto, the furniture is sparse. A sofa, chair and kitchen table the Canadian government gave them line the room."
1186,"AP - They tasted like tomatoes, but in the pitch black it was hard to tell. A couple at the next table was obviously struggling with eating blind, too."
1187," KOHLER, Wisconsin (Reuters) - Tiger Woods failed to make  the most of a red-hot start in the U.S. PGA Championship third  round on Saturday, having to settle for a three-under-par ."
1188, NEW YORK (Reuters) - The blue-chip Dow average ended  slightly higher on Monday and the tech-driven Nasdaq also  gained as declining crude-oil prices made equities aside from  energy names attractive.
1189,"Reuters - The blue-chip Dow Jones average closed\below , for the first time in about six weeks on Monday as\a spike in oil prices to nearly  #; a barrel renewed concerns\about corporate profits while analysts cutting recommendations\hurt tech stocks."
1190,"Yeah, you can say that Microsoft has their flaws, and commission companies produce white papers trying to prove that point, but at what point will consumers (in this issue, mainly IT professionals) begin understanding that the cost of employing a Unix "
1191,"This week I purchased the ingredients for Red Thai Curry, a fantastic dish I was first introduced to at Bangkok Pavilion in my wonderful home of Kansas City. It has fantastic, varied texture, a medley of rose-tinted colors, and a scent sure to get any curry enthusiast's saliva glands working overtime.  After returning from the grocery store with my bag of goodies, I wasted no time in preparing my meal.  My shopping list included:     bag sticky sushi rice   can coconut milk  Red Thai curry paste  fresh basil leaves  fresh anise leaves   green bell pepper   red onion   tomato   bag frozen peas  lemon grass  Total time from preparation to serving is about  minutes, so set aside at least an hour just in case there's an unforeseen complication.  "
1192,"AP - Republicans have been trying to suppress voting in states where the presidential race is too close to call, Democratic nominee John Kerry said Sunday at one of the city's largest predominantly black churches."
1193,"U.S. blue chips were higher today, led by shares of major oil producers benefiting from higher crude oil prices, which broke through the \$ a barrel mark."
1194,"Reuters - A Republican Senate\candidate from Oklahoma who has run into trouble over verbal\gaffes was drawing fire again on Friday for saying black men\have a ""genetic predisposition"" for a lower life expectancy\than whites."
1195," NEW YORK (Reuters) - U.S. blue chips declined slightly  early Monday afternoon, with gains in insurance company  American International Group Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AIG.N target=/stocks/quickinfo/fullquote""&gt;AIG.N&lt;/A&gt;  and Wal-Mart Stores  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt; offsetting a drop in energy stocks, which fell  along with crude oil prices."
1196," NEW YORK (Reuters) - U.S. blue chips were little changed on  Monday as a disappointing sales forecast from Wal-Mart Stores  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt;, the world's biggest retailer, offset the effect  of easing oil prices."
1197,"AP - For purveyors of pumpkins, there's more to life than orange. While the standard gourd is the staple for jack 'o lanterns, pies and Thanksgiving tables, seed developers and growers have opened their minds to other colors of the rainbow when it comes to pumpkins."
1198,"Among the stellar class known as red giants, Mira stars provide seventy-five percent of our galaxy's molecules including water vapor. These red giants pulsate as fast as every few months to years with their brightness varying by ten times during a cycle."
1199,"Trade in great white sharks would be restricted under a proposal adopted at a UN wildlife conference today, despite criticism that there is little evidence suggesting the fearsome ocean predators are threatened by commercial trade."
1200,"NAHANT, Mass. - Joseph Ayers was crouched over a laptop computer in a cool cinder-block shed barely big enough to house a riding lawn mower, watching a black lobster through a rectangular acrylic window."
1201,"Spurred on by a large, green ogre, buoyed by a school of wise-cracking fish and with a podgy superhero helping its cause, DreamWorks Animation yesterday saw its share price rise by  on its first day of trading."
1202,"AP - Christmas trees decorated with red bows, gold ornaments and white lights lined the hall at the National Building Museum for a holiday pageant attended Sunday by President Bush and his wife, Laura."
1203," NEW YORK (Reuters) - U.S. blue chips moved higher  on  Thursday, getting a lift from Johnson   Johnson &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JNJ.N target=/stocks/quickinfo/fullquote""&gt;JNJ.N&lt;/A&gt;  following its acquisition of medical device maker Guidant Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GDT.N target=/stocks/quickinfo/fullquote""&gt;GDT.N&lt;/A&gt;, but broader market gains were capped after investment  bank Goldman Sachs posted disappointing quarterly revenues."
1204,"Waltham's boys' soccer team is still unbeaten, and Richard Awa is still red-hot. On the strength of two goals by Awa, visiting Waltham earned a - tie with No.  Everett yesterday. Everett also remained unbeaten, while Waltham, coming off a subpar season, remained the surprise story of this campaign."
1205,The blue-chip Dow average ended slightly higher on Monday and the tech-driven Nasdaq also gained as declining crude-oil prices made equities aside from energy names attractive.
