,0
329,"Wallace Houston Terry, II (April ,  – May , ) was an African-American journalist and oral historian, best known for his book about black soldiers in Vietnam, ""Bloods: An Oral History of the Vietnam War"" (), which served as a basis for the  crime thriller ""Dead Presidents""."
330,"St Estevam is an Island in Ilhas, Goa, India. St Estevam is known also 'Juvem' and in the past was known as 'Shakecho Juvo' - the isle of vegetables - known for its long, seven-ridged, light green ladyfingers. Therefore the people of Juvem came to be nicknamed 'bhende'."
331,"Rhodochiton is a genus of flowering plants within the family Plantaginaceae, native to southern Mexico and neighbouring Guatemala. They climb by means of twining leaf stalks. One of the three species, ""Rhodochiton atrosanguineus"", the purple bell vine, is grown as an ornamental plant. All three species are sometimes included in ""Lophospermum""."
332,"Wallace Houston Terry, II (April ,  – May , ) was an African-American journalist and oral historian, best known for his book about black soldiers in Vietnam, ""Bloods: An Oral History of the Vietnam War"" (), which served as a basis for the  crime thriller ""Dead Presidents""."
333,"Chlorophyll (also chlorophyl) is any of several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, ""chloros"" (""green"") and φύλλον, ""phyllon"" (""leaf""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."
334,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
335,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
336,"Okra or okro ( or ), known in many English-speaking countries as ladies' fingers or ochro, is a flowering plant in the mallow family. It is valued for its edible green seed pods. The geographical origin of okra is disputed, with supporters of West African, Ethiopian, and South Asian origins. The plant is cultivated in tropical, subtropical and warm temperate regions around the world."
337,"Chlorophyll (also chlorophyl) is any of several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, ""chloros"" (""green"") and φύλλον, ""phyllon"" (""leaf""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."
338,"Will Vodery (October ,  - November , ) was an African-American composer, conductor, orchestrator, and arranger, and one of the few black Americans of his time to make a name for himself as a composer on Broadway, working largely for Florenz Ziegfeld."
339,"Abeliophyllum, also miseonnamu, Korean abeliophyllum, white forsythia, or Korean abelialeaf) is a monotypic genus of flowering plants in the olive family, Oleaceae. It consists of one species, Abeliophyllum distichum Nakai, endemic to Korea, where it is endangered in the wild, occurring at only seven sites. It is related to ""Forsythia"", but differs in having white, not yellow, flowers."
340,"Dahlia coccinea is a species in the genus Dahlia, family Asteraceae. Common name is ""red dahlia"" although the flowers can be orange or occasionally yellow as well as the more common red. The species is native to Mexico but has long been cultivated in other countries for its showy flowers."
341,"The paloma (Spanish for ""dove"") is a tequila-based cocktail. This drink is most commonly prepared by mixing tequila with a grapefruit-flavored soda such as Fresca, Squirt, or Jarritos and served on the rocks with a lime wedge. This drink also has the option of adding salt to the rim of the glass."
342,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid."
343,"Dahlia coccinea is a species in the genus Dahlia, family Asteraceae. Common name is ""red dahlia"" although the flowers can be orange or occasionally yellow as well as the more common red. The species is native to Mexico but has long been cultivated in other countries for its showy flowers."
344,"PSR B+ is a pulsar with a period of . seconds and a pulse width of . seconds. Discovered by Jocelyn Bell Burnell and Antony Hewish on November , , it is the first discovered radio pulsar. The power and regularity of the signals were briefly thought to resemble an extraterrestrial beacon, leading the source to be nicknamed LGM- (for ""little green men"")."
345,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
346,"Nocturna Artificialia is the first credited film directed and produced by the Brothers Quay, Timothy and Stephen. ""This British fraternal directing team is known for their avant-garde puppet films."" Rather than dialog, this film uses shadows and music to create the dream-like state of the main character and his journey on a red tram at night."
347,"Navarretia is a genus of about  species of flowering plants related to the phloxes and the gilias. This is one genus of plants, among others, which are sometimes called pincushionplants. The inflorescence which bears the flowers is surrounded by frilly green bracts bearing soft spines, giving it the appearance of a pincushion. Several species are members of the vernal pool ecosystem."
348,"Chlorophyll (also chlorophyl) is any of several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, ""chloros"" (""green"") and φύλλον, ""phyllon"" (""leaf""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."
349,"The West Rail Line () is one of the MTR lines in Hong Kong, indicated by the colour dark magenta. It was formerly known as the KCR West Rail (九廣西鐵 ). The line connects Hung Hom Station in Kowloon and Tuen Mun Station in Tuen Mun, . km away, in  minutes. The railway runs through the cities of Kowloon, Castle Peak and Tsuen Wan."
350,"Chlorophyll (also chlorophyl) is any of several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, ""chloros"" (""green"") and φύλλον, ""phyllon"" (""leaf""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."
351,"Skinheads USA: Soldiers of the Race War is a  HBO documentary film about a group of white power skinheads involved in the neo-Nazi movement in the Southern state of Alabama. The film featured the white supremacist Bill Riccio, the then leader of the Aryan Youth Front. Other Klan organizations were also featured."
352,"The University of Wollongong Titans (or UOW Titans) is an Australian rugby league football team based in Wollongong. The club are a part of Country Rugby League and competes in the Illawarra Rugby League premiership. The club plays out of University Oval, Wollongong. The Titans wear red, navy and white jerseys. An earlier team from the University of Wollongong were nicknamed the ""Books""."
353,"Will Vodery (October ,  - November , ) was an African-American composer, conductor, orchestrator, and arranger, and one of the few black Americans of his time to make a name for himself as a composer on Broadway, working largely for Florenz Ziegfeld."
354,"Breton sauce, (fr. ""Sauce Bretonne"") is a French compound sauce consisting of a velouté base with julienned onion, leeks, celery heart and mushrooms, mounted with butter and cream. It has been referred to as a brown version of ""Sauce soubise"" which has as its base a béchamel sauce."
355,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
356,"Okra or okro ( or ), known in many English-speaking countries as ladies' fingers or ochro, is a flowering plant in the mallow family. It is valued for its edible green seed pods. The geographical origin of okra is disputed, with supporters of West African, Ethiopian, and South Asian origins. The plant is cultivated in tropical, subtropical and warm temperate regions around the world."
357,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid."
358,"St Estevam is an Island in Ilhas, Goa, India. St Estevam is known also 'Juvem' and in the past was known as 'Shakecho Juvo' - the isle of vegetables - known for its long, seven-ridged, light green ladyfingers. Therefore the people of Juvem came to be nicknamed 'bhende'."
359,"Chlorophyll (also chlorophyl) is any of several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, ""chloros"" (""green"") and φύλλον, ""phyllon"" (""leaf""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."
360,"Rudolph the Red-Nosed Reindeer is a legendary reindeer, created by Robert Lewis May, usually depicted as a young fawn who barely has antlers, with a glowing red nose, popularly known as ""Santa's ninth reindeer."" When depicted, he is the lead reindeer pulling Santa's sleigh on Christmas Eve. The luminosity of his nose is so great that it illuminates the team's path through inclement winter weather."
361,"The University of Wollongong Titans (or UOW Titans) is an Australian rugby league football team based in Wollongong. The club are a part of Country Rugby League and competes in the Illawarra Rugby League premiership. The club plays out of University Oval, Wollongong. The Titans wear red, navy and white jerseys. An earlier team from the University of Wollongong were nicknamed the ""Books""."
362,"The white tiger or bleached tiger is a pigmentation variant of the Bengal tiger, which is reported in the wild from time to time in the Indian states of Assam, West Bengal and Bihar in the Sunderbans region and especially in the former State of Rewa. Such a tiger has the black stripes typical of the Bengal tiger, but carries a white or near-white coat."
363,"Culver City High School is the main public high school of the Culver City Unified School District (CCUSD) in Culver City, California. It was opened in . The school's colors are blue and silver, and the mascot is the centaur. As of , its enrollment was roughly ,. Culver City High School is recognized as a California Distinguished School, earning the honor in ."
364,"Rudolph the Red-Nosed Reindeer is a legendary reindeer, created by Robert Lewis May, usually depicted as a young fawn who barely has antlers, with a glowing red nose, popularly known as ""Santa's ninth reindeer."" When depicted, he is the lead reindeer pulling Santa's sleigh on Christmas Eve. The luminosity of his nose is so great that it illuminates the team's path through inclement winter weather."
365,"Rudolph the Red-Nosed Reindeer is a legendary reindeer, created by Robert Lewis May, usually depicted as a young fawn who barely has antlers, with a glowing red nose, popularly known as ""Santa's ninth reindeer."" When depicted, he is the lead reindeer pulling Santa's sleigh on Christmas Eve. The luminosity of his nose is so great that it illuminates the team's path through inclement winter weather."
366,"A pointe shoe is a type of shoe worn by ballet dancers when performing pointe work. Pointe shoes were conceived in response to the desire for dancers to appear weightless and sylph-like and have evolved to enable dancers to dance ""en pointe"" (on the tips of their toes) for extended periods of time. They are manufactured in a variety of colors, most commonly in shades of light pink."
367,"Chlorophyll (also chlorophyl) is any of several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, ""chloros"" (""green"") and φύλλον, ""phyllon"" (""leaf""). Chlorophyll is essential in photosynthesis, allowing plants to absorb energy from light."
368,"Skinheads USA: Soldiers of the Race War is a  HBO documentary film about a group of white power skinheads involved in the neo-Nazi movement in the Southern state of Alabama. The film featured the white supremacist Bill Riccio, the then leader of the Aryan Youth Front. Other Klan organizations were also featured."
369,"Culver City High School is the main public high school of the Culver City Unified School District (CCUSD) in Culver City, California. It was opened in . The school's colors are blue and silver, and the mascot is the centaur. As of , its enrollment was roughly ,. Culver City High School is recognized as a California Distinguished School, earning the honor in ."
370,"O Drakos (Greek: Ο Δράκος ; English: ""The Ogre of Athens"" or ""The Dragon"" or ""The fiend of Athens"") is a Greek black-and-white film, produced in , directed by Nikos Koundouros. It won the award for best movie – in the first Thessaloniki Film Festival. It also took part in the Venice Film Festival."
371,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
372,"Navarretia is a genus of about  species of flowering plants related to the phloxes and the gilias. This is one genus of plants, among others, which are sometimes called pincushionplants. The inflorescence which bears the flowers is surrounded by frilly green bracts bearing soft spines, giving it the appearance of a pincushion. Several species are members of the vernal pool ecosystem."
373,"PSR B+ is a pulsar with a period of . seconds and a pulse width of . seconds. Discovered by Jocelyn Bell Burnell and Antony Hewish on November , , it is the first discovered radio pulsar. The power and regularity of the signals were briefly thought to resemble an extraterrestrial beacon, leading the source to be nicknamed LGM- (for ""little green men"")."
374, Flowers () is a  film directed by Wang Xiaoshuai centered on a boy named Wang Han who loses his white shirt which shows that he is his school's best gymnast. The loss of the shirt is to take on greater metaphorical meaning as the film progresses which is inspired by the director's own experience as a youth during the cultural revolution and the more general confusion of childhood.
375,"Rudolph the Red-Nosed Reindeer is a legendary reindeer, created by Robert Lewis May, usually depicted as a young fawn who barely has antlers, with a glowing red nose, popularly known as ""Santa's ninth reindeer."" When depicted, he is the lead reindeer pulling Santa's sleigh on Christmas Eve. The luminosity of his nose is so great that it illuminates the team's path through inclement winter weather."
376,"The West Rail Line () is one of the MTR lines in Hong Kong, indicated by the colour dark magenta. It was formerly known as the KCR West Rail (九廣西鐵 ). The line connects Hung Hom Station in Kowloon and Tuen Mun Station in Tuen Mun, . km away, in  minutes. The railway runs through the cities of Kowloon, Castle Peak and Tsuen Wan."
377,"Rudolph the Red-Nosed Reindeer is a legendary reindeer, created by Robert Lewis May, usually depicted as a young fawn who barely has antlers, with a glowing red nose, popularly known as ""Santa's ninth reindeer."" When depicted, he is the lead reindeer pulling Santa's sleigh on Christmas Eve. The luminosity of his nose is so great that it illuminates the team's path through inclement winter weather."
378,"Dahlia coccinea is a species in the genus Dahlia, family Asteraceae. Common name is ""red dahlia"" although the flowers can be orange or occasionally yellow as well as the more common red. The species is native to Mexico but has long been cultivated in other countries for its showy flowers."
379,"Rhodochiton is a genus of flowering plants within the family Plantaginaceae, native to southern Mexico and neighbouring Guatemala. They climb by means of twining leaf stalks. One of the three species, ""Rhodochiton atrosanguineus"", the purple bell vine, is grown as an ornamental plant. All three species are sometimes included in ""Lophospermum""."
380,"Rhodochiton is a genus of flowering plants within the family Plantaginaceae, native to southern Mexico and neighbouring Guatemala. They climb by means of twining leaf stalks. One of the three species, ""Rhodochiton atrosanguineus"", the purple bell vine, is grown as an ornamental plant. All three species are sometimes included in ""Lophospermum""."
381,"The Black Taj Mahal (""Black Taj"", ""Kaala Taj"", also ""the nd Taj"") is a legendary black marble mausoleum that is said to have been planned to be built across the Yamuna River opposite the Taj Mahal in Agra, Uttar Pradesh, India. Mughal emperor Shah Jahan is said to have desired a mausoleum for himself similar to that of the one he had built in memory of his third wife, Mumtaz Mahal."
382,"PSR B+ is a pulsar with a period of . seconds and a pulse width of . seconds. Discovered by Jocelyn Bell Burnell and Antony Hewish on November , , it is the first discovered radio pulsar. The power and regularity of the signals were briefly thought to resemble an extraterrestrial beacon, leading the source to be nicknamed LGM- (for ""little green men"")."
383,"Nocturna Artificialia is the first credited film directed and produced by the Brothers Quay, Timothy and Stephen. ""This British fraternal directing team is known for their avant-garde puppet films."" Rather than dialog, this film uses shadows and music to create the dream-like state of the main character and his journey on a red tram at night."
384,"Wallace Houston Terry, II (April ,  – May , ) was an African-American journalist and oral historian, best known for his book about black soldiers in Vietnam, ""Bloods: An Oral History of the Vietnam War"" (), which served as a basis for the  crime thriller ""Dead Presidents""."
385,"Culver City High School is the main public high school of the Culver City Unified School District (CCUSD) in Culver City, California. It was opened in . The school's colors are blue and silver, and the mascot is the centaur. As of , its enrollment was roughly ,. Culver City High School is recognized as a California Distinguished School, earning the honor in ."
386,"Abeliophyllum, also miseonnamu, Korean abeliophyllum, white forsythia, or Korean abelialeaf) is a monotypic genus of flowering plants in the olive family, Oleaceae. It consists of one species, Abeliophyllum distichum Nakai, endemic to Korea, where it is endangered in the wild, occurring at only seven sites. It is related to ""Forsythia"", but differs in having white, not yellow, flowers."
387,"Okra or okro ( or ), known in many English-speaking countries as ladies' fingers or ochro, is a flowering plant in the mallow family. It is valued for its edible green seed pods. The geographical origin of okra is disputed, with supporters of West African, Ethiopian, and South Asian origins. The plant is cultivated in tropical, subtropical and warm temperate regions around the world."
388,"The University of Wollongong Titans (or UOW Titans) is an Australian rugby league football team based in Wollongong. The club are a part of Country Rugby League and competes in the Illawarra Rugby League premiership. The club plays out of University Oval, Wollongong. The Titans wear red, navy and white jerseys. An earlier team from the University of Wollongong were nicknamed the ""Books""."
389,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
390,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
391,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
392,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
393,"Rhodochiton is a genus of flowering plants within the family Plantaginaceae, native to southern Mexico and neighbouring Guatemala. They climb by means of twining leaf stalks. One of the three species, ""Rhodochiton atrosanguineus"", the purple bell vine, is grown as an ornamental plant. All three species are sometimes included in ""Lophospermum""."
394,"Breton sauce, (fr. ""Sauce Bretonne"") is a French compound sauce consisting of a velouté base with julienned onion, leeks, celery heart and mushrooms, mounted with butter and cream. It has been referred to as a brown version of ""Sauce soubise"" which has as its base a béchamel sauce."
395,"The following list contains the aircraft used by the Royal Danish Air Force or its predecessors, the Danish Army Air Corps and Royal Danish Naval Aviation. During the Nazi occupation from  to , Danish military aviation was prohibited. The aircraft currently in use are highlighted in blue."
396,"Proctor is a former town located in Swain County, North Carolina, U.S.A. It was on Hazel Creek. It is named after Moses Proctor, first white settler to this area. The town was flooded by Fontana Lake, which was created by the construction of the Fontana Dam, and remains submerged unless lake levels are very low."
397,"A grasshopper is a sweet, mint-flavored, after-dinner drink. The name of the drink derives from its green color, which comes from crème de menthe. The drink reputedly originated at Tujague's, a landmark bar in the French Quarter of New Orleans, Louisiana, and was invented by its owner, Philip Guichet. The drink gained popularity during the s and s throughout the American South."
398,"Rudolph the Red-Nosed Reindeer is a legendary reindeer, created by Robert Lewis May, usually depicted as a young fawn who barely has antlers, with a glowing red nose, popularly known as ""Santa's ninth reindeer."" When depicted, he is the lead reindeer pulling Santa's sleigh on Christmas Eve. The luminosity of his nose is so great that it illuminates the team's path through inclement winter weather."
399,"A grasshopper is a sweet, mint-flavored, after-dinner drink. The name of the drink derives from its green color, which comes from crème de menthe. The drink reputedly originated at Tujague's, a landmark bar in the French Quarter of New Orleans, Louisiana, and was invented by its owner, Philip Guichet. The drink gained popularity during the s and s throughout the American South."
400,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
401,"Culver City High School is the main public high school of the Culver City Unified School District (CCUSD) in Culver City, California. It was opened in . The school's colors are blue and silver, and the mascot is the centaur. As of , its enrollment was roughly ,. Culver City High School is recognized as a California Distinguished School, earning the honor in ."
402,"Dahlia coccinea is a species in the genus Dahlia, family Asteraceae. Common name is ""red dahlia"" although the flowers can be orange or occasionally yellow as well as the more common red. The species is native to Mexico but has long been cultivated in other countries for its showy flowers."
403, Flowers () is a  film directed by Wang Xiaoshuai centered on a boy named Wang Han who loses his white shirt which shows that he is his school's best gymnast. The loss of the shirt is to take on greater metaphorical meaning as the film progresses which is inspired by the director's own experience as a youth during the cultural revolution and the more general confusion of childhood.
404,"The paloma (Spanish for ""dove"") is a tequila-based cocktail. This drink is most commonly prepared by mixing tequila with a grapefruit-flavored soda such as Fresca, Squirt, or Jarritos and served on the rocks with a lime wedge. This drink also has the option of adding salt to the rim of the glass."
405,"Culver City High School is the main public high school of the Culver City Unified School District (CCUSD) in Culver City, California. It was opened in . The school's colors are blue and silver, and the mascot is the centaur. As of , its enrollment was roughly ,. Culver City High School is recognized as a California Distinguished School, earning the honor in ."
406,"Wallace Houston Terry, II (April ,  – May , ) was an African-American journalist and oral historian, best known for his book about black soldiers in Vietnam, ""Bloods: An Oral History of the Vietnam War"" (), which served as a basis for the  crime thriller ""Dead Presidents""."
407,"Skinheads USA: Soldiers of the Race War is a  HBO documentary film about a group of white power skinheads involved in the neo-Nazi movement in the Southern state of Alabama. The film featured the white supremacist Bill Riccio, the then leader of the Aryan Youth Front. Other Klan organizations were also featured."
408,"Phenazine is an organic compound with the formula (CH)N. It is a dibenzo annulated pyrazine, and the parent substance of many dyestuffs, such as the toluylene red, indulines, and safranines (and the closely related eurhodines). Phenazine crystallizes in yellow needles, which are only sparingly soluble in alcohol. Sulfuric acid dissolves it, forming a deep-red solution."
409,"Nocturna Artificialia is the first credited film directed and produced by the Brothers Quay, Timothy and Stephen. ""This British fraternal directing team is known for their avant-garde puppet films."" Rather than dialog, this film uses shadows and music to create the dream-like state of the main character and his journey on a red tram at night."
410,"The University of Wollongong Titans (or UOW Titans) is an Australian rugby league football team based in Wollongong. The club are a part of Country Rugby League and competes in the Illawarra Rugby League premiership. The club plays out of University Oval, Wollongong. The Titans wear red, navy and white jerseys. An earlier team from the University of Wollongong were nicknamed the ""Books""."
411,"Okra or okro ( or ), known in many English-speaking countries as ladies' fingers or ochro, is a flowering plant in the mallow family. It is valued for its edible green seed pods. The geographical origin of okra is disputed, with supporters of West African, Ethiopian, and South Asian origins. The plant is cultivated in tropical, subtropical and warm temperate regions around the world."
412,"PSR B+ is a pulsar with a period of . seconds and a pulse width of . seconds. Discovered by Jocelyn Bell Burnell and Antony Hewish on November , , it is the first discovered radio pulsar. The power and regularity of the signals were briefly thought to resemble an extraterrestrial beacon, leading the source to be nicknamed LGM- (for ""little green men"")."
413,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid."
414,"The Black Taj Mahal (""Black Taj"", ""Kaala Taj"", also ""the nd Taj"") is a legendary black marble mausoleum that is said to have been planned to be built across the Yamuna River opposite the Taj Mahal in Agra, Uttar Pradesh, India. Mughal emperor Shah Jahan is said to have desired a mausoleum for himself similar to that of the one he had built in memory of his third wife, Mumtaz Mahal."
415,"Rudolph the Red-Nosed Reindeer is a legendary reindeer, created by Robert Lewis May, usually depicted as a young fawn who barely has antlers, with a glowing red nose, popularly known as ""Santa's ninth reindeer."" When depicted, he is the lead reindeer pulling Santa's sleigh on Christmas Eve. The luminosity of his nose is so great that it illuminates the team's path through inclement winter weather."
416,"The following list contains the aircraft used by the Royal Danish Air Force or its predecessors, the Danish Army Air Corps and Royal Danish Naval Aviation. During the Nazi occupation from  to , Danish military aviation was prohibited. The aircraft currently in use are highlighted in blue."
417, Flowers () is a  film directed by Wang Xiaoshuai centered on a boy named Wang Han who loses his white shirt which shows that he is his school's best gymnast. The loss of the shirt is to take on greater metaphorical meaning as the film progresses which is inspired by the director's own experience as a youth during the cultural revolution and the more general confusion of childhood.
418,"In the Company of Men is a  Canadian/American black comedy written and directed by Neil LaBute and starring Aaron Eckhart, Matt Malloy, and Stacy Edwards. The film, which was adapted from a play written by LaBute, and served as his feature film debut, won him the Independent Spirit Award for Best First Screenplay."
419,"In the Company of Men is a  Canadian/American black comedy written and directed by Neil LaBute and starring Aaron Eckhart, Matt Malloy, and Stacy Edwards. The film, which was adapted from a play written by LaBute, and served as his feature film debut, won him the Independent Spirit Award for Best First Screenplay."
420,"Killian's is a trademark under which two red beers are produced and sold: a .% abv ale brewed in France by Heineken France, and a .% abv lager brewed in the USA by MillerCoors under license of the former. Despite the differences in the brewing methods, the marketing of both beers claim legacy to an Irish ""original recipe""."
421,Brahmachari (English: Celibate ) is a  black and white Marathi film. The film was directed by Master Vinayak and written by Pralhad Keshav Atre and starred Master Vinayak himself along with Meenakshi Shirodkar in lead roles. The film was a political satire targeted on the Hindu nationalist organization Rashtriya Swayamsevak Sangh. The film was also made in Hindi language.
422,"Teeth is a  black comedy horror film written and directed by Mitchell Lichtenstein. The movie stars Jess Weixler and was produced by Lichtenstein on a budget of US$ million. The film premiered at the Sundance Film Festival on January , , and was distributed by Roadside Attractions for a limited release in the United States."
423,"Nocturna Artificialia is the first credited film directed and produced by the Brothers Quay, Timothy and Stephen. ""This British fraternal directing team is known for their avant-garde puppet films."" Rather than dialog, this film uses shadows and music to create the dream-like state of the main character and his journey on a red tram at night."
424,"Winston-Salem State University (WSSU), a constituent institution of the University of North Carolina, is a historically black public research university located in Winston-Salem, North Carolina, United States. It is a member-school of the Thurgood Marshall College Fund. WSSU is an accredited university offering baccalaureate and graduate programs to a diverse student population."
425,"Chelone is a genus of four species of perennial herbaceous plants native to eastern North America. They all have similarly shaped flowers (which led to the name turtlehead due to their resemblance to the head of a turtle), which vary in color from white to red, purple or pink. ""C. cuthbertii"", ""C. glabra"", and ""C. lyonii"" are diploid and ""C. obliqua"" is either tetraploid or hexaploid."
426,"Johnny Allegro is a black and white  American film noir, starring George Raft, Nina Foch, Will Geer, and George Macready. An ex-gangster (Raft) working as a federal agent runs afoul of a crime lord (Macready) who enjoys hunting humans for sport. The picture was directed by Ted Tetzlaff and produced by Columbia Pictures."
427,"Culver City High School is the main public high school of the Culver City Unified School District (CCUSD) in Culver City, California. It was opened in . The school's colors are blue and silver, and the mascot is the centaur. As of , its enrollment was roughly ,. Culver City High School is recognized as a California Distinguished School, earning the honor in ."
428,"Camassia cusickii, common name Cussick's camas, is a species of plant in the Asparagaceae family (subfamily Agavoideae). It is native to parts of North America. It has linear leaves with parallel venation and flowers in parts of three. The flowers are usually ice blue or baby blue in color, although they can be various shades of blue, cream and white."
429,"O Drakos (Greek: Ο Δράκος ; English: ""The Ogre of Athens"" or ""The Dragon"" or ""The fiend of Athens"") is a Greek black-and-white film, produced in , directed by Nikos Koundouros. It won the award for best movie – in the first Thessaloniki Film Festival. It also took part in the Venice Film Festival."
430,"PSR B+ is a pulsar with a period of . seconds and a pulse width of . seconds. Discovered by Jocelyn Bell Burnell and Antony Hewish on November , , it is the first discovered radio pulsar. The power and regularity of the signals were briefly thought to resemble an extraterrestrial beacon, leading the source to be nicknamed LGM- (for ""little green men"")."
431,"Polo (Persian: چوگان ""chogān"") is a team sport played on horseback. The objective is to score goals against an opposing team. Players score by driving a small white plastic or wooden ball into the opposing team's goal using a long-handled mallet. The traditional sport of polo is played on a grass field up to  by . Each polo team consists of four riders and their mounts."
432,"The following list contains the aircraft used by the Royal Danish Air Force or its predecessors, the Danish Army Air Corps and Royal Danish Naval Aviation. During the Nazi occupation from  to , Danish military aviation was prohibited. The aircraft currently in use are highlighted in blue."
433,"Five Aces is a  black comedy/drama film written, produced and directed by David Michael O'Neill. It stars Charlie Sheen, Christopher McDonald, Aimée Leigh, Jeff Cesario, Michael McGrady, Tia Carrere, Geoffrey Lewis, Virginia Hamilton, Matt Clark, Hannes Jaenicke with John LaMotta and Elizabeth Morehead. It is one of the films where Charlie Sheen is credited as Charles Sheen."
434,"The paloma (Spanish for ""dove"") is a tequila-based cocktail. This drink is most commonly prepared by mixing tequila with a grapefruit-flavored soda such as Fresca, Squirt, or Jarritos and served on the rocks with a lime wedge. This drink also has the option of adding salt to the rim of the glass."
435,"Killian's is a trademark under which two red beers are produced and sold: a .% abv ale brewed in France by Heineken France, and a .% abv lager brewed in the USA by MillerCoors under license of the former. Despite the differences in the brewing methods, the marketing of both beers claim legacy to an Irish ""original recipe""."
436,"In the Company of Men is a  Canadian/American black comedy written and directed by Neil LaBute and starring Aaron Eckhart, Matt Malloy, and Stacy Edwards. The film, which was adapted from a play written by LaBute, and served as his feature film debut, won him the Independent Spirit Award for Best First Screenplay."
437,"Abeliophyllum, also miseonnamu, Korean abeliophyllum, white forsythia, or Korean abelialeaf) is a monotypic genus of flowering plants in the olive family, Oleaceae. It consists of one species, Abeliophyllum distichum Nakai, endemic to Korea, where it is endangered in the wild, occurring at only seven sites. It is related to ""Forsythia"", but differs in having white, not yellow, flowers."
